departure_terminal,arrival_terminal,vessel_name,scheduled_departure_year,scheduled_departure_month,scheduled_departure_day,scheduled_departure_hour,scheduled_departure_minute,actual_departure_year,actual_departure_month,actual_departure_day,actual_departure_hour,actual_departure_minute,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,20,07,00,2017,06,20,07,01,2017,06,20,08,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,20,09,00,2017,06,20,09,02,2017,06,20,10,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,20,10,00,2017,06,20,10,08,2017,06,20,11,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,20,11,00,2017,06,20,11,00,2017,06,20,12,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,20,13,00,2017,06,20,13,04,2017,06,20,14,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,20,14,00,2017,06,20,14,03,2017,06,20,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,20,15,00,2017,06,20,15,01,2017,06,20,16,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,20,17,00,2017,06,20,17,05,2017,06,20,18,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,20,18,00,2017,06,20,18,06,2017,06,20,19,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,20,19,00,2017,06,20,19,02,2017,06,20,20,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,20,21,00,2017,06,20,21,01,2017,06,20,22,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,20,07,00,2017,06,20,07,01,2017,06,20,08,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,20,08,00,2017,06,20,08,02,2017,06,20,09,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,20,09,00,2017,06,20,08,58,2017,06,20,10,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,20,11,00,2017,06,20,11,06,2017,06,20,12,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,20,12,00,2017,06,20,12,02,2017,06,20,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,20,13,00,2017,06,20,13,03,2017,06,20,14,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,20,15,00,2017,06,20,15,05,2017,06,20,16,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,20,16,00,2017,06,20,16,02,2017,06,20,17,41
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,20,17,00,2017,06,20,17,00,2017,06,20,18,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,20,19,00,2017,06,20,19,02,2017,06,20,20,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,20,21,00,2017,06,20,21,00,2017,06,20,22,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,21,07,00,2017,06,21,07,00,2017,06,21,08,29
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,21,09,00,2017,06,21,09,04,2017,06,21,10,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,21,10,00,2017,06,21,10,08,2017,06,21,11,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,21,11,00,2017,06,21,11,06,2017,06,21,12,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,21,13,00,2017,06,21,13,07,2017,06,21,14,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,21,14,00,2017,06,21,14,03,2017,06,21,15,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,21,15,00,2017,06,21,15,02,2017,06,21,16,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,21,17,00,2017,06,21,17,04,2017,06,21,18,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,21,18,00,2017,06,21,18,06,2017,06,21,19,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,21,19,00,2017,06,21,19,03,2017,06,21,20,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,21,21,00,2017,06,21,21,01,2017,06,21,22,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,21,07,00,2017,06,21,07,00,2017,06,21,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,21,08,00,2017,06,21,08,03,2017,06,21,09,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,21,09,00,2017,06,21,08,59,2017,06,21,10,31
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,21,11,00,2017,06,21,11,03,2017,06,21,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,21,12,00,2017,06,21,12,03,2017,06,21,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,21,13,00,2017,06,21,13,07,2017,06,21,14,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,21,15,00,2017,06,21,15,08,2017,06,21,16,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,21,16,00,2017,06,21,16,02,2017,06,21,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,21,17,00,2017,06,21,17,08,2017,06,21,18,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,21,19,00,2017,06,21,19,04,2017,06,21,20,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,21,21,00,2017,06,21,21,01,2017,06,21,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,22,07,00,2017,06,22,07,01,2017,06,22,08,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,22,08,00,2017,06,22,08,03,2017,06,22,09,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,22,09,00,2017,06,22,09,08,2017,06,22,10,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,22,10,00,2017,06,22,10,09,2017,06,22,11,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,22,11,00,2017,06,22,11,05,2017,06,22,12,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,22,12,00,2017,06,22,12,06,2017,06,22,13,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,22,13,00,2017,06,22,13,00,2017,06,22,14,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,22,14,00,2017,06,22,14,07,2017,06,22,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,22,15,00,2017,06,22,15,02,2017,06,22,16,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,22,16,00,2017,06,22,16,03,2017,06,22,17,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,22,17,00,2017,06,22,17,01,2017,06,22,18,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,22,18,00,2017,06,22,18,07,2017,06,22,19,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,22,19,00,2017,06,22,19,03,2017,06,22,20,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,22,21,00,2017,06,22,21,01,2017,06,22,22,27
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,22,07,00,2017,06,22,07,03,2017,06,22,08,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,22,08,00,2017,06,22,08,09,2017,06,22,09,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,22,09,00,2017,06,22,09,00,2017,06,22,10,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,22,10,00,2017,06,22,10,02,2017,06,22,11,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,22,11,00,2017,06,22,11,05,2017,06,22,12,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,22,12,00,2017,06,22,12,02,2017,06,22,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,22,13,00,2017,06,22,13,03,2017,06,22,14,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,22,14,00,2017,06,22,14,02,2017,06,22,15,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,22,15,00,2017,06,22,15,04,2017,06,22,16,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,22,16,00,2017,06,22,16,04,2017,06,22,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,22,17,00,2017,06,22,17,00,2017,06,22,18,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,22,18,00,2017,06,22,18,05,2017,06,22,19,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,22,19,00,2017,06,22,18,59,2017,06,22,20,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,22,21,00,2017,06,22,20,59,2017,06,22,22,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,23,07,00,2017,06,23,07,05,2017,06,23,08,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,23,08,00,2017,06,23,08,07,2017,06,23,09,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,23,09,00,2017,06,23,09,04,2017,06,23,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,23,10,00,2017,06,23,10,26,2017,06,23,11,42
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,23,11,00,2017,06,23,11,11,2017,06,23,12,40
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,23,12,00,2017,06,23,12,14,2017,06,23,13,46
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,23,13,00,2017,06,23,13,11,2017,06,23,14,44
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,23,14,00,2017,06,23,14,17,2017,06,23,15,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,23,15,00,2017,06,23,15,11,2017,06,23,16,46
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,23,16,00,2017,06,23,16,06,2017,06,23,17,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,23,17,00,2017,06,23,17,10,2017,06,23,18,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,23,18,00,2017,06,23,18,16,2017,06,23,19,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,23,19,00,2017,06,23,19,22,2017,06,23,20,44
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,23,21,00,2017,06,23,21,22,2017,06,23,22,44
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,23,07,00,2017,06,23,07,02,2017,06,23,08,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,23,08,00,2017,06,23,08,29,2017,06,23,09,56
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,23,09,00,2017,06,23,09,03,2017,06,23,10,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,23,10,00,2017,06,23,10,06,2017,06,23,11,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,23,11,00,2017,06,23,11,06,2017,06,23,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,23,12,00,2017,06,23,12,13,2017,06,23,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,23,13,00,2017,06,23,13,10,2017,06,23,14,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,23,14,00,2017,06,23,14,10,2017,06,23,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,23,15,00,2017,06,23,15,13,2017,06,23,16,36
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,23,16,00,2017,06,23,16,13,2017,06,23,17,40
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,23,17,00,2017,06,23,17,18,2017,06,23,18,46
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,23,18,00,2017,06,23,18,10,2017,06,23,19,40
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,23,19,00,2017,06,23,19,09,2017,06,23,20,46
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,23,21,00,2017,06,23,21,14,2017,06,23,22,40
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,24,07,00,2017,06,24,07,03,2017,06,24,08,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,24,08,00,2017,06,24,08,08,2017,06,24,09,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,24,09,00,2017,06,24,09,06,2017,06,24,10,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,24,10,00,2017,06,24,10,12,2017,06,24,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,24,11,00,2017,06,24,11,04,2017,06,24,12,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,24,12,00,2017,06,24,12,07,2017,06,24,13,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,24,13,00,2017,06,24,13,02,2017,06,24,14,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,24,14,00,2017,06,24,14,03,2017,06,24,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,24,15,00,2017,06,24,15,01,2017,06,24,16,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,24,16,00,2017,06,24,16,01,2017,06,24,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,24,17,00,2017,06,24,16,59,2017,06,24,18,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,24,18,00,2017,06,24,18,02,2017,06,24,19,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,24,19,00,2017,06,24,18,58,2017,06,24,20,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,24,21,00,2017,06,24,20,58,2017,06,24,22,22
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,24,07,00,2017,06,24,07,02,2017,06,24,08,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,24,08,00,2017,06,24,08,04,2017,06,24,09,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,24,09,00,2017,06,24,09,00,2017,06,24,10,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,24,10,00,2017,06,24,10,04,2017,06,24,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,24,11,00,2017,06,24,11,00,2017,06,24,12,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,24,12,00,2017,06,24,12,02,2017,06,24,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,24,13,00,2017,06,24,13,00,2017,06,24,14,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,24,14,00,2017,06,24,14,05,2017,06,24,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,24,15,00,2017,06,24,15,04,2017,06,24,16,26
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,24,16,00,2017,06,24,16,06,2017,06,24,17,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,24,17,00,2017,06,24,17,00,2017,06,24,18,26
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,24,18,00,2017,06,24,18,08,2017,06,24,19,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,24,19,00,2017,06,24,18,59,2017,06,24,20,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,24,21,00,2017,06,24,20,59,2017,06,24,22,26
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,25,08,00,2017,06,25,08,03,2017,06,25,09,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,25,09,00,2017,06,25,09,02,2017,06,25,10,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,25,10,00,2017,06,25,10,05,2017,06,25,11,35
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,25,11,00,2017,06,25,11,02,2017,06,25,12,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,25,12,00,2017,06,25,12,14,2017,06,25,13,44
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,25,13,00,2017,06,25,13,03,2017,06,25,14,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,25,14,00,2017,06,25,14,12,2017,06,25,15,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,25,15,00,2017,06,25,15,01,2017,06,25,16,40
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,25,16,00,2017,06,25,16,18,2017,06,25,17,44
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,25,17,00,2017,06,25,17,06,2017,06,25,18,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,25,18,00,2017,06,25,18,17,2017,06,25,19,42
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,25,19,00,2017,06,25,19,05,2017,06,25,20,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,25,21,00,2017,06,25,21,06,2017,06,25,22,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,25,22,00,2017,06,25,22,06,2017,06,25,23,24
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,25,07,00,2017,06,25,07,01,2017,06,25,08,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,25,08,00,2017,06,25,08,02,2017,06,25,09,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,25,09,00,2017,06,25,09,02,2017,06,25,10,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,25,10,00,2017,06,25,10,09,2017,06,25,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,25,11,00,2017,06,25,11,05,2017,06,25,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,25,12,00,2017,06,25,12,07,2017,06,25,13,42
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,25,13,00,2017,06,25,13,03,2017,06,25,14,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,25,14,00,2017,06,25,14,16,2017,06,25,15,46
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,25,15,00,2017,06,25,15,09,2017,06,25,16,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,25,16,00,2017,06,25,16,14,2017,06,25,17,42
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,25,17,00,2017,06,25,17,13,2017,06,25,18,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,25,18,00,2017,06,25,18,17,2017,06,25,19,48
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,25,19,00,2017,06,25,19,09,2017,06,25,20,38
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,25,20,00,2017,06,25,20,14,2017,06,25,21,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,25,21,00,2017,06,25,21,04,2017,06,25,22,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,26,06,00,2017,06,26,06,04,2017,06,26,07,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,26,08,00,2017,06,26,08,02,2017,06,26,09,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,26,09,00,2017,06,26,09,00,2017,06,26,10,28
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,26,10,00,2017,06,26,10,03,2017,06,26,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,26,11,00,2017,06,26,11,07,2017,06,26,12,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,26,12,00,2017,06,26,12,08,2017,06,26,13,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,26,13,00,2017,06,26,13,07,2017,06,26,14,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,26,14,00,2017,06,26,14,10,2017,06,26,15,44
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,26,15,00,2017,06,26,15,00,2017,06,26,16,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,26,16,00,2017,06,26,16,14,2017,06,26,17,44
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,26,17,00,2017,06,26,17,00,2017,06,26,18,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,26,18,00,2017,06,26,18,07,2017,06,26,19,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,26,19,00,2017,06,26,18,59,2017,06,26,20,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,26,20,00,2017,06,26,20,05,2017,06,26,21,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,26,21,00,2017,06,26,20,57,2017,06,26,22,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,26,06,00,2017,06,26,06,02,2017,06,26,07,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,26,07,00,2017,06,26,07,03,2017,06,26,08,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,26,08,00,2017,06,26,08,03,2017,06,26,09,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,26,09,00,2017,06,26,09,01,2017,06,26,10,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,26,10,00,2017,06,26,10,01,2017,06,26,11,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,26,11,00,2017,06,26,11,03,2017,06,26,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,26,12,00,2017,06,26,12,04,2017,06,26,13,52
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,26,13,00,2017,06,26,13,00,2017,06,26,14,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,26,14,00,2017,06,26,14,08,2017,06,26,15,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,26,15,00,2017,06,26,15,01,2017,06,26,16,24
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,26,16,00,2017,06,26,16,15,2017,06,26,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,26,17,00,2017,06,26,17,02,2017,06,26,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,26,18,00,2017,06,26,18,10,2017,06,26,19,40
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,26,19,00,2017,06,26,19,02,2017,06,26,20,26
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,26,20,00,2017,06,26,20,03,2017,06,26,21,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,26,21,00,2017,06,26,21,01,2017,06,26,22,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,27,06,00,2017,06,27,06,05,2017,06,27,07,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,27,07,00,2017,06,27,07,03,2017,06,27,08,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,27,08,00,2017,06,27,08,01,2017,06,27,09,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,27,09,00,2017,06,27,09,00,2017,06,27,10,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,27,10,00,2017,06,27,10,03,2017,06,27,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,27,11,00,2017,06,27,11,05,2017,06,27,12,48
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,27,12,00,2017,06,27,12,03,2017,06,27,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,27,13,00,2017,06,27,12,59,2017,06,27,14,28
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,27,14,00,2017,06,27,14,02,2017,06,27,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,27,15,00,2017,06,27,14,58,2017,06,27,16,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,27,16,00,2017,06,27,16,00,2017,06,27,17,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,27,17,00,2017,06,27,16,59,2017,06,27,18,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,27,18,00,2017,06,27,18,02,2017,06,27,19,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,27,19,00,2017,06,27,19,00,2017,06,27,20,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,27,20,00,2017,06,27,20,00,2017,06,27,21,26
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,27,21,00,2017,06,27,21,01,2017,06,27,22,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,27,06,00,2017,06,27,06,01,2017,06,27,07,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,27,07,00,2017,06,27,06,59,2017,06,27,08,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,27,08,00,2017,06,27,08,00,2017,06,27,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,27,09,00,2017,06,27,09,02,2017,06,27,10,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,27,11,00,2017,06,27,10,59,2017,06,27,12,48
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,27,12,00,2017,06,27,12,00,2017,06,27,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,27,13,00,2017,06,27,13,00,2017,06,27,14,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,27,14,00,2017,06,27,14,03,2017,06,27,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,27,15,00,2017,06,27,14,59,2017,06,27,16,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,27,16,00,2017,06,27,16,03,2017,06,27,17,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,27,17,00,2017,06,27,17,01,2017,06,27,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,27,18,00,2017,06,27,18,02,2017,06,27,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,27,19,00,2017,06,27,19,00,2017,06,27,20,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,27,20,00,2017,06,27,20,00,2017,06,27,21,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,27,21,00,2017,06,27,21,00,2017,06,27,22,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,28,06,00,2017,06,28,06,06,2017,06,28,07,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,28,07,00,2017,06,28,06,59,2017,06,28,08,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,28,08,00,2017,06,28,08,04,2017,06,28,09,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,28,10,00,2017,06,28,10,00,2017,06,28,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,28,11,00,2017,06,28,11,03,2017,06,28,12,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,28,12,00,2017,06,28,12,06,2017,06,28,13,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,28,14,00,2017,06,28,14,06,2017,06,28,15,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,28,15,00,2017,06,28,15,01,2017,06,28,16,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,28,16,00,2017,06,28,16,07,2017,06,28,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,28,17,00,2017,06,28,16,59,2017,06,28,18,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,28,18,00,2017,06,28,18,00,2017,06,28,19,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,28,19,00,2017,06,28,18,59,2017,06,28,20,34
