departure_terminal,arrival_terminal,vessel_name,scheduled_departure_year,scheduled_departure_month,scheduled_departure_day,scheduled_departure_hour,scheduled_departure_minute,actual_departure_year,actual_departure_month,actual_departure_day,actual_departure_hour,actual_departure_minute,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,15,16,0,2017,7,15,16,5,2017,7,15,17,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,15,17,0,2017,7,15,16,59,2017,7,15,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,15,18,0,2017,7,15,18,2,2017,7,15,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,15,19,0,2017,7,15,19,0,2017,7,15,20,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,15,20,0,2017,7,15,20,6,2017,7,15,21,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,15,21,0,2017,7,15,20,59,2017,7,15,22,27
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,16,7,0,2017,7,16,7,2,2017,7,16,8,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,16,8,0,2017,7,16,8,2,2017,7,16,9,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,16,9,0,2017,7,16,9,0,2017,7,16,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,16,10,0,2017,7,16,10,7,2017,7,16,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,16,11,0,2017,7,16,10,58,2017,7,16,12,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,16,12,0,2017,7,16,12,0,2017,7,16,13,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,16,13,0,2017,7,16,13,5,2017,7,16,14,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,16,22,0,2017,7,16,22,3,2017,7,16,23,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,16,7,0,2017,7,16,7,0,2017,7,16,8,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,16,8,0,2017,7,16,8,2,2017,7,16,9,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,16,9,0,2017,7,16,9,3,2017,7,16,10,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,16,10,0,2017,7,16,10,0,2017,7,16,11,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,16,11,0,2017,7,16,11,6,2017,7,16,12,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,16,12,0,2017,7,16,12,5,2017,7,16,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,16,13,0,2017,7,16,13,5,2017,7,16,14,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,16,22,0,2017,7,16,22,1,2017,7,16,23,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,17,12,0,2017,7,17,12,10,2017,7,17,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,17,13,0,2017,7,17,13,5,2017,7,17,14,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,17,14,0,2017,7,17,14,6,2017,7,17,15,29
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,17,15,0,2017,7,17,15,5,2017,7,17,16,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,17,16,0,2017,7,17,16,9,2017,7,17,17,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,17,17,0,2017,7,17,16,59,2017,7,17,18,28
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,17,18,0,2017,7,17,18,2,2017,7,17,19,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,17,19,0,2017,7,17,18,59,2017,7,17,20,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,17,21,0,2017,7,17,20,59,2017,7,17,22,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,17,12,0,2017,7,17,12,3,2017,7,17,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,17,13,0,2017,7,17,13,0,2017,7,17,14,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,17,14,0,2017,7,17,14,2,2017,7,17,15,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,17,15,0,2017,7,17,15,2,2017,7,17,16,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,17,16,0,2017,7,17,16,0,2017,7,17,17,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,17,17,0,2017,7,17,16,59,2017,7,17,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,17,18,0,2017,7,17,18,1,2017,7,17,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,17,19,0,2017,7,17,18,59,2017,7,17,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,17,20,0,2017,7,17,19,59,2017,7,17,21,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,17,21,0,2017,7,17,21,0,2017,7,17,22,26
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,18,6,0,2017,7,18,6,1,2017,7,18,7,24
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,18,7,0,2017,7,18,7,1,2017,7,18,8,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,18,8,0,2017,7,18,8,3,2017,7,18,9,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,18,9,0,2017,7,18,9,4,2017,7,18,10,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,18,10,0,2017,7,18,10,4,2017,7,18,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,18,11,0,2017,7,18,11,5,2017,7,18,12,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,18,12,0,2017,7,18,12,5,2017,7,18,13,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,18,13,0,2017,7,18,13,3,2017,7,18,14,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,18,14,0,2017,7,18,14,6,2017,7,18,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,18,15,0,2017,7,18,15,2,2017,7,18,16,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,18,16,0,2017,7,18,16,6,2017,7,18,17,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,18,17,0,2017,7,18,17,0,2017,7,18,18,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,18,18,0,2017,7,18,18,1,2017,7,18,19,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,18,19,0,2017,7,18,18,58,2017,7,18,20,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,18,20,0,2017,7,18,20,0,2017,7,18,21,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,18,21,0,2017,7,18,20,59,2017,7,18,22,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,18,6,0,2017,7,18,6,1,2017,7,18,7,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,18,7,0,2017,7,18,7,0,2017,7,18,8,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,18,8,0,2017,7,18,8,1,2017,7,18,9,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,18,9,0,2017,7,18,9,4,2017,7,18,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,18,10,0,2017,7,18,10,1,2017,7,18,11,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,18,11,0,2017,7,18,11,6,2017,7,18,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,18,12,0,2017,7,18,12,3,2017,7,18,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,18,13,0,2017,7,18,13,3,2017,7,18,14,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,18,14,0,2017,7,18,14,4,2017,7,18,15,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,18,15,0,2017,7,18,15,1,2017,7,18,16,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,18,16,0,2017,7,18,16,1,2017,7,18,17,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,18,17,0,2017,7,18,17,2,2017,7,18,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,18,18,0,2017,7,18,18,2,2017,7,18,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,18,19,0,2017,7,18,19,3,2017,7,18,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,18,20,0,2017,7,18,20,9,2017,7,18,21,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,18,21,0,2017,7,18,20,59,2017,7,18,22,26
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,19,6,0,2017,7,19,6,3,2017,7,19,7,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,19,7,0,2017,7,19,7,1,2017,7,19,8,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,19,9,0,2017,7,19,9,0,2017,7,19,10,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,19,10,0,2017,7,19,10,0,2017,7,19,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,19,11,0,2017,7,19,11,2,2017,7,19,12,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,19,12,0,2017,7,19,12,12,2017,7,19,13,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,19,13,0,2017,7,19,13,3,2017,7,19,14,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,19,14,0,2017,7,19,14,0,2017,7,19,15,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,19,15,0,2017,7,19,15,2,2017,7,19,16,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,19,16,0,2017,7,19,16,3,2017,7,19,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,19,17,0,2017,7,19,17,1,2017,7,19,18,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,19,18,0,2017,7,19,18,2,2017,7,19,19,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,19,19,0,2017,7,19,18,59,2017,7,19,20,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,19,20,0,2017,7,19,20,12,2017,7,19,21,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,19,21,0,2017,7,19,21,0,2017,7,19,22,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,19,6,0,2017,7,19,6,2,2017,7,19,7,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,19,7,0,2017,7,19,7,0,2017,7,19,8,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,19,8,0,2017,7,19,8,1,2017,7,19,9,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,19,9,0,2017,7,19,9,0,2017,7,19,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,19,10,0,2017,7,19,10,4,2017,7,19,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,19,11,0,2017,7,19,11,2,2017,7,19,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,19,12,0,2017,7,19,12,3,2017,7,19,13,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,19,13,0,2017,7,19,13,6,2017,7,19,14,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,19,14,0,2017,7,19,14,11,2017,7,19,15,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,19,15,0,2017,7,19,15,4,2017,7,19,16,29
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,19,16,0,2017,7,19,16,7,2017,7,19,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,19,17,0,2017,7,19,17,0,2017,7,19,18,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,19,18,0,2017,7,19,18,2,2017,7,19,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,19,19,0,2017,7,19,19,0,2017,7,19,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,19,20,0,2017,7,19,20,0,2017,7,19,21,20
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,19,21,0,2017,7,19,20,58,2017,7,19,22,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,20,6,0,2017,7,20,6,5,2017,7,20,7,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,20,7,0,2017,7,20,7,0,2017,7,20,8,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,20,8,0,2017,7,20,8,7,2017,7,20,9,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,20,9,0,2017,7,20,9,2,2017,7,20,10,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,20,10,0,2017,7,20,10,2,2017,7,20,11,33
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,20,11,0,2017,7,20,11,11,2017,7,20,12,42
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,20,12,0,2017,7,20,12,6,2017,7,20,13,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,20,13,0,2017,7,20,13,4,2017,7,20,14,42
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,20,14,0,2017,7,20,14,1,2017,7,20,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,20,15,0,2017,7,20,15,8,2017,7,20,16,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,20,16,0,2017,7,20,16,15,2017,7,20,17,37
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,20,17,0,2017,7,20,17,12,2017,7,20,18,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,20,18,0,2017,7,20,18,1,2017,7,20,19,24
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,20,19,0,2017,7,20,19,3,2017,7,20,20,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,20,20,0,2017,7,20,20,4,2017,7,20,21,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,20,21,0,2017,7,20,20,59,2017,7,20,22,27
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,20,6,0,2017,7,20,6,3,2017,7,20,7,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,20,7,0,2017,7,20,7,0,2017,7,20,8,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,20,8,0,2017,7,20,8,2,2017,7,20,9,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,20,9,0,2017,7,20,9,1,2017,7,20,10,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,20,10,0,2017,7,20,10,3,2017,7,20,11,33
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,20,11,0,2017,7,20,11,9,2017,7,20,12,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,20,12,0,2017,7,20,12,4,2017,7,20,13,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,20,13,0,2017,7,20,13,15,2017,7,20,14,38
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,20,14,0,2017,7,20,14,11,2017,7,20,15,40
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,20,15,0,2017,7,20,15,16,2017,7,20,16,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,20,16,0,2017,7,20,16,1,2017,7,20,17,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,20,17,0,2017,7,20,17,3,2017,7,20,18,38
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,20,18,0,2017,7,20,18,11,2017,7,20,19,40
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,20,19,0,2017,7,20,19,10,2017,7,20,20,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,20,20,0,2017,7,20,20,2,2017,7,20,21,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,20,21,0,2017,7,20,21,1,2017,7,20,22,25
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,21,7,0,2017,7,21,7,1,2017,7,21,8,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,21,8,0,2017,7,21,8,1,2017,7,21,9,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,21,9,0,2017,7,21,9,4,2017,7,21,10,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,21,10,0,2017,7,21,10,7,2017,7,21,11,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,21,11,0,2017,7,21,11,8,2017,7,21,12,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,21,13,0,2017,7,21,13,10,2017,7,21,14,40
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,21,14,0,2017,7,21,14,16,2017,7,21,15,42
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,21,15,0,2017,7,21,15,13,2017,7,21,16,46
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,21,16,0,2017,7,21,16,18,2017,7,21,17,46
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,21,17,0,2017,7,21,17,20,2017,7,21,18,48
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,21,18,0,2017,7,21,18,16,2017,7,21,19,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,21,19,0,2017,7,21,19,18,2017,7,21,20,46
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,21,20,0,2017,7,21,20,16,2017,7,21,21,42
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,21,21,0,2017,7,21,21,18,2017,7,21,22,43
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,21,22,0,2017,7,21,22,7,2017,7,21,23,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,21,7,0,2017,7,21,7,2,2017,7,21,8,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,21,8,0,2017,7,21,8,6,2017,7,21,9,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,21,9,0,2017,7,21,9,8,2017,7,21,10,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,21,10,0,2017,7,21,10,6,2017,7,21,11,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,21,11,0,2017,7,21,11,6,2017,7,21,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,21,12,0,2017,7,21,12,12,2017,7,21,13,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,21,13,0,2017,7,21,13,11,2017,7,21,14,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,21,14,0,2017,7,21,14,12,2017,7,21,15,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,21,15,0,2017,7,21,15,18,2017,7,21,16,42
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,21,16,0,2017,7,21,16,19,2017,7,21,17,44
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,21,17,0,2017,7,21,17,20,2017,7,21,18,44
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,21,18,0,2017,7,21,18,22,2017,7,21,19,44
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,21,19,0,2017,7,21,19,20,2017,7,21,20,46
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,21,20,0,2017,7,21,20,11,2017,7,21,21,42
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,21,21,0,2017,7,21,21,13,2017,7,21,22,44
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,21,22,0,2017,7,21,22,3,2017,7,21,23,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,22,6,0,2017,7,22,6,1,2017,7,22,7,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,22,7,0,2017,7,22,7,0,2017,7,22,8,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,22,8,0,2017,7,22,8,6,2017,7,22,9,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,22,9,0,2017,7,22,9,1,2017,7,22,10,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,22,11,0,2017,7,22,11,9,2017,7,22,12,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,22,12,0,2017,7,22,12,16,2017,7,22,13,46
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,22,13,0,2017,7,22,13,4,2017,7,22,14,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,22,14,0,2017,7,22,14,7,2017,7,22,15,40
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,22,15,0,2017,7,22,15,15,2017,7,22,16,44
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,22,16,0,2017,7,22,16,7,2017,7,22,17,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,22,17,0,2017,7,22,17,1,2017,7,22,18,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,22,18,0,2017,7,22,18,3,2017,7,22,19,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,22,19,0,2017,7,22,19,3,2017,7,22,20,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,22,20,0,2017,7,22,20,2,2017,7,22,21,26
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,22,21,0,2017,7,22,21,0,2017,7,22,22,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,22,6,0,2017,7,22,6,3,2017,7,22,7,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,22,7,0,2017,7,22,7,2,2017,7,22,8,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,22,8,0,2017,7,22,8,6,2017,7,22,9,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,22,9,0,2017,7,22,9,2,2017,7,22,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,22,10,0,2017,7,22,10,10,2017,7,22,11,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,22,11,0,2017,7,22,11,2,2017,7,22,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,22,12,0,2017,7,22,12,4,2017,7,22,13,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,22,13,0,2017,7,22,13,11,2017,7,22,14,42
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,22,14,0,2017,7,22,14,17,2017,7,22,15,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,22,15,0,2017,7,22,15,4,2017,7,22,16,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,22,16,0,2017,7,22,16,12,2017,7,22,17,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,22,17,0,2017,7,22,17,12,2017,7,22,18,42
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,22,18,0,2017,7,22,18,4,2017,7,22,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,22,19,0,2017,7,22,19,0,2017,7,22,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,22,20,0,2017,7,22,20,2,2017,7,22,21,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,22,21,0,2017,7,22,20,59,2017,7,22,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,23,7,0,2017,7,23,7,0,2017,7,23,8,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,23,8,0,2017,7,23,8,4,2017,7,23,9,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,23,9,0,2017,7,23,9,1,2017,7,23,10,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,23,10,0,2017,7,23,10,7,2017,7,23,11,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,23,11,0,2017,7,23,11,8,2017,7,23,12,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,23,12,0,2017,7,23,12,6,2017,7,23,13,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,23,13,0,2017,7,23,13,9,2017,7,23,14,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,23,14,0,2017,7,23,14,15,2017,7,23,15,40
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,23,15,0,2017,7,23,15,8,2017,7,23,16,42
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,23,16,0,2017,7,23,16,11,2017,7,23,17,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,23,17,0,2017,7,23,17,9,2017,7,23,18,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,23,18,0,2017,7,23,18,13,2017,7,23,19,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,23,19,0,2017,7,23,19,13,2017,7,23,20,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,23,20,0,2017,7,23,20,9,2017,7,23,21,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,23,21,0,2017,7,23,21,12,2017,7,23,22,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,23,22,0,2017,7,23,22,13,2017,7,23,23,48
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,23,7,0,2017,7,23,6,59,2017,7,23,8,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,23,8,0,2017,7,23,8,2,2017,7,23,9,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,23,9,0,2017,7,23,9,4,2017,7,23,10,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,23,10,0,2017,7,23,10,8,2017,7,23,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,23,11,0,2017,7,23,11,8,2017,7,23,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,23,12,0,2017,7,23,12,12,2017,7,23,13,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,23,13,0,2017,7,23,13,8,2017,7,23,14,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,23,14,0,2017,7,23,14,11,2017,7,23,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,23,15,0,2017,7,23,15,12,2017,7,23,16,36
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,23,16,0,2017,7,23,16,15,2017,7,23,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,23,17,0,2017,7,23,17,13,2017,7,23,18,38
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,23,18,0,2017,7,23,18,10,2017,7,23,19,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,23,19,0,2017,7,23,19,11,2017,7,23,20,40
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,23,20,0,2017,7,23,20,6,2017,7,23,21,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,23,21,0,2017,7,23,21,12,2017,7,23,22,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,23,22,0,2017,7,23,22,2,2017,7,23,23,37
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,24,6,0,2017,7,24,6,25,2017,7,24,7,46
